Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Cluster
0.7189134397952563,-0.6859943405700354,-1.394144394358893,-0.00200192514341654,-0.2856286395859996,-0.5763994747817348,0.7711356597650746,-0.7076199648149841,1.3435151129728373,-0.9075835732839896,1.6442942874387494,-0.2952061439481133,-0.8921779549880896,1.151338957626657,1.151338957626657,-0.7858306710129406,1.471636128325251,0.012574772498723017,5
-1.6486292371745563,-0.6859943405700354,1.5232357961974292,-0.00200192514341654,0.17885218518331839,-0.4369436633949818,0.7711356597650746,-0.015163031313092816,1.3435151129728373,-0.9075835732839896,1.6442942874387494,-1.4724085584651292,-0.8921779549880896,1.151338957626657,1.151338957626657,-1.6165522585850673,-0.8946309920493023,0.012574772498723017,5
0.3900880679938935,-0.6859943405700354,-0.14383859840618343,-0.00200192514341654,0.5588819509036694,-0.29748785200822875,-1.4969103983674978,-0.015163031313092816,-1.328896791444401,-0.9075835732839896,1.6442942874387494,-0.8838073512066212,-0.3030323362184402,1.151338957626657,1.151338957626657,-0.16278948033384555,-0.30306421195566396,1.5138486320401445,2
-1.5170990884540112,-0.6859943405700354,0.27293000024471975,1.1133563690458577,1.2767159528198881,0.9576144504725487,-0.3628873693012117,-0.015163031313092816,-1.328896791444401,-0.3490265374929906,1.6442942874387494,0.8819962705689025,0.2861132825512091,1.151338957626657,1.151338957626657,1.6371072927390957,0.8800693482316128,1.5138486320401445,2
0.061262696192530657,-0.6859943405700354,-1.394144394358893,-0.00200192514341654,-0.45453075768393336,0.8181586390857956,-0.3628873693012117,1.2312594489903117,-1.328896791444401,-1.4661406090749887,1.6442942874387494,-0.8838073512066212,-0.3030323362184402,1.151338957626657,1.151338957626657,0.39102491138090567,0.8800693482316128,-1.4886990870426986,2
0.12702777055280323,-0.6859943405700354,1.1064671975465261,1.1133563690458577,-1.6790711138939534,1.7246214130996904,-0.3628873693012117,1.508242222391068,-0.4380928233053215,-1.1868620911794894,1.6442942874387494,1.4705974778274105,0.8752589013208585,1.151338957626657,1.151338957626657,-0.7858306710129406,1.471636128325251,1.5138486320401445,2
1.245034034677437,-0.6859943405700354,0.5507757326786552,-0.00200192514341654,1.0655883051974708,0.05115167645865386,-0.3628873693012117,-0.7076199648149841,0.45271114483375785,-0.7679443143362397,1.6442942874387494,0.2933950633103946,-0.3030323362184402,1.151338957626657,1.151338957626657,1.6371072927390957,-0.8946309920493023,1.013424012193004,2
-1.1225086422923756,-0.6859943405700354,0.8286214651125906,-0.00200192514341654,-1.0879137005511852,-0.5066715690883583,0.7711356597650746,-1.123094124916119,1.3435151129728373,-0.7679443143362397,1.6442942874387494,0.2933950633103946,-0.3030323362184402,1.151338957626657,1.151338957626657,-0.4396966761912211,-0.30306421195566396,1.5138486320401445,5
-1.1882737166526482,-0.6859943405700354,-1.1162986619249575,2.228714663235132,1.5722946594912723,1.5851656017129374,0.7711356597650746,0.9542766755895551,-0.4380928233053215,-1.6057798680227386,1.6442942874387494,1.4705974778274105,-0.8921779549880896,1.151338957626657,1.151338957626657,-1.201191464799004,1.471636128325251,-1.4886990870426986,5
0.8504435885158015,-0.6859943405700354,-0.6995300632740543,-1.1173602193326906,-1.2145902891246354,-0.01857622923472266,-0.3628873693012117,0.5388025154884203,-1.328896791444401,1.4662838288277564,1.6442942874387494,0.8819962705689025,-1.481323573757739,1.151338957626657,1.151338957626657,-1.4780986606563795,-0.8946309920493023,1.013424012193004,2
0.5873832910747112,-0.6859943405700354,0.6896985988956229,1.1133563690458577,-1.0879137005511852,-1.4828622487956296,0.7711356597650746,0.6772939021887985,0.45271114483375785,0.48880901619350764,1.6442942874387494,-0.2952061439481133,1.4644045200905078,1.151338957626657,1.151338957626657,0.04489091655918616,-1.4861977721429407,-0.988274467195558,5
-0.925213419211558,-0.6859943405700354,0.8286214651125906,-0.00200192514341654,0.3477543032812522,-0.9947669089419939,-1.4969103983674978,0.12332835538728545,1.3435151129728373,1.605923087775507,1.6442942874387494,0.8819962705689025,1.4644045200905078,1.151338957626657,1.151338957626657,-1.0627378668703162,-1.4861977721429407,0.012574772498723017,2
1.1135038859568918,-0.6859943405700354,-1.1162986619249575,2.228714663235132,0.516656421379186,-1.2039506260221235,-0.3628873693012117,-0.8461113515153624,1.3435151129728373,1.0473660519845074,1.6442942874387494,0.8819962705689025,-0.8921779549880896,1.151338957626657,1.151338957626657,0.8063857051669691,1.471636128325251,0.012574772498723017,2
1.376564183397982,-0.6859943405700354,-0.9773757957079898,-0.00200192514341654,-0.3700796986349665,0.26033539353878343,-0.3628873693012117,1.3697508356906898,-1.328896791444401,1.3266445698800071,1.6442942874387494,0.2933950633103946,-0.8921779549880896,1.151338957626657,1.151338957626657,0.39102491138090567,0.8800693482316128,1.5138486320401445,2
1.3107991090377096,-0.6859943405700354,-1.1162986619249575,2.228714663235132,-0.2856286395859996,0.469519110618913,0.7711356597650746,1.0927680622899334,1.3435151129728373,1.3266445698800071,1.6442942874387494,0.8819962705689025,-0.3030323362184402,1.151338957626657,1.151338957626657,0.5987053082739373,0.28850256813797437,1.5138486320401445,5
1.3107991090377096,-0.6859943405700354,0.9675443313295583,-0.00200192514341654,0.8966861870995371,0.9576144504725487,-0.3628873693012117,1.0927680622899334,1.3435151129728373,-1.3265013501272394,1.6442942874387494,-0.2952061439481133,1.4644045200905078,1.151338957626657,1.151338957626657,-1.201191464799004,0.8800693482316128,0.5129993923458636,2
-1.254038791012921,-0.6859943405700354,1.3843129299804615,-1.1173602193326906,-1.0034626415022183,-1.6920459658757592,-1.4969103983674978,-0.7076199648149841,-1.328896791444401,0.48880901619350764,1.6442942874387494,1.4705974778274105,0.2861132825512091,1.151338957626657,1.151338957626657,1.2909732979173763,0.28850256813797437,-0.988274467195558,2
0.5873832910747112,-0.6859943405700354,-0.9773757957079898,-0.00200192514341654,-0.9190115824532513,-0.08830413492809919,1.9051586888313607,-0.2921458047138494,1.3435151129728373,1.3266445698800071,1.6442942874387494,0.2933950633103946,-1.481323573757739,1.151338957626657,1.151338957626657,0.7371589062026251,1.471636128325251,1.013424012193004,5
